feature,cls,db,density
VH,permanent water,1.625,0.0
VH,permanent water,1.875,0.0
VH,permanent water,2.125,0.0
VH,permanent water,2.375,0.0
VH,permanent water,2.625,0.0
VH,permanent water,2.875,0.0
VH,permanent water,3.125,0.0
VH,permanent water,3.375,0.0
VH,permanent water,3.625,0.0
VH,permanent water,3.875,0.0
VH,permanent water,4.125,0.0
VH,permanent water,4.375,0.0
VH,permanent water,4.625,0.0
VH,permanent water,4.875,0.0
VH,permanent water,5.125,0.0
VH,permanent water,5.375,0.0
VH,permanent water,5.625,0.0
VH,permanent water,5.875,0.0
VH,permanent water,6.125,0.0
VH,permanent water,6.375,0.0
VH,permanent water,6.625,0.0
VH,permanent water,6.875,0.0
VH,permanent water,7.125,0.0
VH,permanent water,7.375,0.0
VH,permanent water,7.625,0.0
VH,permanent water,7.875,0.0
VH,permanent water,8.125,0.0
VH,permanent water,8.375,0.0
VH,permanent water,8.625,0.0
VH,permanent water,8.875,0.0
VH,permanent water,9.125,0.0
VH,permanent water,9.375,0.0
VH,permanent water,9.625,0.0
VH,permanent water,9.875,0.0
VH,flood (change detection),-34.875,0.0
VH,flood (change detection),-34.625,0.0
VH,flood (change detection),-34.375,0.0
VH,flood (change detection),-34.125,0.0
VH,flood (change detection),-33.875,0.0
VH,flood (change detection),-33.625,0.0
VH,flood (change detection),-33.375,0.0
VH,flood (change detection),-33.125,0.0
VH,flood (change detection),-32.875,0.0
VH,flood (change detection),-32.625,0.0
VH,flood (change detection),-32.375,0.0
VH,flood (change detection),-32.125,0.0
VH,flood (change detection),-31.875,0.0
VH,flood (change detection),-31.625,0.0
VH,flood (change detection),-31.375,0.0
VH,flood (change detection),-31.125,0.0
VH,flood (change detection),-30.875,0.0
VH,flood (change detection),-30.625,0.0
VH,flood (change detection),-30.375,0.0
VH,flood (change detection),-30.125,0.0
VH,flood (change detection),-29.875,0.0
VH,flood (change detection),-29.625,0.0
VH,flood (change detection),-29.375,0.0
VH,flood (change detection),-29.125,0.0
VH,flood (change detection),-28.875,0.0
VH,flood (change detection),-28.625,0.0
VH,flood (change detection),-28.375,0.0
VH,flood (change detection),-28.125,0.0
VH,flood (change detection),-27.875,0.0
VH,flood (change detection),-27.625,0.0
VH,flood (change detection),-27.375,4e-05
VH,flood (change detection),-27.125,0.0
VH,flood (change detection),-26.875,0.00014
VH,flood (change detection),-26.625,0.00012
VH,flood (change detection),-26.375,0.00034
VH,flood (change detection),-26.125,0.00058
VH,flood (change detection),-25.875,0.00158
VH,flood (change detection),-25.625,0.00266
VH,flood (change detection),-25.375,0.00464
VH,flood (change detection),-25.125,0.00984
VH,flood (change detection),-24.875,0.0174
VH,flood (change detection),-24.625,0.03058
VH,flood (change detection),-24.375,0.0498
VH,flood (change detection),-24.125,0.08216
VH,flood (change detection),-23.875,0.12544
VH,flood (change detection),-23.625,0.16986
VH,flood (change detection),-23.375,0.2211
VH,flood (change detection),-23.125,0.27058
VH,flood (change detection),-22.875,0.307
VH,flood (change detection),-22.625,0.32396
VH,flood (change detection),-22.375,0.32354
VH,flood (change detection),-22.125,0.3049
VH,flood (change detection),-21.875,0.27432
VH,flood (change detection),-21.625,0.23752
VH,flood (change detection),-21.375,0.2017
VH,flood (change detection),-21.125,0.16298
VH,flood (change detection),-20.875,0.13452
VH,flood (change detection),-20.625,0.10694
VH,flood (change detection),-20.375,0.09012
VH,flood (change detection),-20.125,0.07778
VH,flood (change detection),-19.875,0.06612
VH,flood (change detection),-19.625,0.05718
VH,flood (change detection),-19.375,0.04836
VH,flood (change detection),-19.125,0.04382
VH,flood (change detection),-18.875,0.03702
VH,flood (change detection),-18.625,0.03298
VH,flood (change detection),-18.375,0.02964
VH,flood (change detection),-18.125,0.0256
VH,flood (change detection),-17.875,0.0212
VH,flood (change detection),-17.625,0.01798
VH,flood (change detection),-17.375,0.01622
VH,flood (change detection),-17.125,0.01382
VH,flood (change detection),-16.875,0.01138
VH,flood (change detection),-16.625,0.01014
VH,flood (change detection),-16.375,0.00764
VH,flood (change detection),-16.125,0.00672
VH,flood (change detection),-15.875,0.00454
VH,flood (change detection),-15.625,0.00402
VH,flood (change detection),-15.375,0.00284
VH,flood (change detection),-15.125,0.00266
VH,flood (change detection),-14.875,0.00182
VH,flood (change detection),-14.625,0.0016
VH,flood (change detection),-14.375,0.00102
VH,flood (change detection),-14.125,0.00094
VH,flood (change detection),-13.875,0.00072
VH,flood (change detection),-13.625,0.00038
VH,flood (change detection),-13.375,0.00028
VH,flood (change detection),-13.125,0.0004
VH,flood (change detection),-12.875,0.00024
VH,flood (change detection),-12.625,0.00012
VH,flood (change detection),-12.375,0.00014
VH,flood (change detection),-12.125,0.00018
VH,flood (change detection),-11.875,8e-05
VH,flood (change detection),-11.625,4e-05
VH,flood (change detection),-11.375,0.0
VH,flood (change detection),-11.125,0.0
VH,flood (change detection),-10.875,0.0
VH,flood (change detection),-10.625,0.0
VH,flood (change detection),-10.375,2e-05
VH,flood (change detection),-10.125,0.0
VH,flood (change detection),-9.875,0.0
VH,flood (change detection),-9.625,0.0
VH,flood (change detection),-9.375,0.0
VH,flood (change detection),-9.125,0.0
VH,flood (change detection),-8.875,0.0
VH,flood (change detection),-8.625,0.0
VH,flood (change detection),-8.375,0.0
VH,flood (change detection),-8.125,0.0
VH,flood (change detection),-7.875,0.0
VH,flood (change detection),-7.625,0.0
VH,flood (change detection),-7.375,0.0
VH,flood (change detection),-7.125,0.0
VH,flood (change detection),-6.875,0.0
VH,flood (change detection),-6.625,0.0
VH,flood (change detection),-6.375,0.0
VH,flood (change detection),-6.125,0.0
VH,flood (change detection),-5.875,0.0
VH,flood (change detection),-5.625,0.0
VH,flood (change detection),-5.375,0.0
VH,flood (change detection),-5.125,0.0
VH,flood (change detection),-4.875,0.0
VH,flood (change detection),-4.625,0.0
VH,flood (change detection),-4.375,0.0
VH,flood (change detection),-4.125,0.0
VH,flood (change detection),-3.875,0.0
VH,flood (change detection),-3.625,0.0
VH,flood (change detection),-3.375,0.0
VH,flood (change detection),-3.125,0.0
VH,flood (change detection),-2.875,0.0
VH,flood (change detection),-2.625,0.0
VH,flood (change detection),-2.375,0.0
VH,flood (change detection),-2.125,0.0
VH,flood (change detection),-1.875,0.0
VH,flood (change detection),-1.625,0.0
VH,flood (change detection),-1.375,0.0
VH,flood (change detection),-1.125,0.0
VH,flood (change detection),-0.875,0.0
VH,flood (change detection),-0.625,0.0
VH,flood (change detection),-0.375,0.0
VH,flood (change detection),-0.125,0.0
VH,flood (change detection),0.125,0.0
VH,flood (change detection),0.375,0.0
VH,flood (change detection),0.625,0.0
VH,flood (change detection),0.875,0.0
VH,flood (change detection),1.125,0.0
VH,flood (change detection),1.375,0.0
VH,flood (change detection),1.625,0.0
VH,flood (change detection),1.875,0.0
VH,flood (change detection),2.125,0.0
VH,flood (change detection),2.375,0.0
VH,flood (change detection),2.625,0.0
VH,flood (change detection),2.875,0.0
VH,flood (change detection),3.125,0.0
VH,flood (change detection),3.375,0.0
VH,flood (change detection),3.625,0.0
VH,flood (change detection),3.875,0.0
VH,flood (change detection),4.125,0.0
VH,flood (change detection),4.375,0.0
VH,flood (change detection),4.625,0.0
VH,flood (change detection),4.875,0.0
VH,flood (change detection),5.125,0.0
VH,flood (change detection),5.375,0.0
VH,flood (change detection),5.625,0.0
VH,flood (change detection),5.875,0.0
VH,flood (change detection),6.125,0.0
VH,flood (change detection),6.375,0.0
VH,flood (change detection),6.625,0.0
VH,flood (change detection),6.875,0.0
VH,flood (change detection),7.125,0.0
VH,flood (change detection),7.375,0.0
VH,flood (change detection),7.625,0.0
VH,flood (change detection),7.875,0.0
VH,flood (change detection),8.125,0.0
VH,flood (change detection),8.375,0.0
VH,flood (change detection),8.625,0.0
VH,flood (change detection),8.875,0.0
VH,flood (change detection),9.125,0.0
VH,flood (change detection),9.375,0.0
VH,flood (change detection),9.625,0.0
VH,flood (change detection),9.875,0.0
VH,non-flooded land,-34.875,0.0
VH,non-flooded land,-34.625,0.0
VH,non-flooded land,-34.375,0.0
VH,non-flooded land,-34.125,0.0
VH,non-flooded land,-33.875,0.0
VH,non-flooded land,-33.625,0.0
VH,non-flooded land,-33.375,0.0
VH,non-flooded land,-33.125,0.0
VH,non-flooded land,-32.875,0.0
VH,non-flooded land,-32.625,0.0
VH,non-flooded land,-32.375,0.0
VH,non-flooded land,-32.125,0.0
VH,non-flooded land,-31.875,0.0
VH,non-flooded land,-31.625,0.0
VH,non-flooded land,-31.375,0.0
VH,non-flooded land,-31.125,0.0
VH,non-flooded land,-30.875,0.0
VH,non-flooded land,-30.625,0.0
VH,non-flooded land,-30.375,0.0
VH,non-flooded land,-30.125,0.0
VH,non-flooded land,-29.875,0.0
VH,non-flooded land,-29.625,0.0
VH,non-flooded land,-29.375,0.0
VH,non-flooded land,-29.125,0.0
VH,non-flooded land,-28.875,0.0
VH,non-flooded land,-28.625,0.0
VH,non-flooded land,-28.375,0.0
VH,non-flooded land,-28.125,0.0
VH,non-flooded land,-27.875,0.0
VH,non-flooded land,-27.625,0.0
VH,non-flooded land,-27.375,0.0
VH,non-flooded land,-27.125,0.0
VH,non-flooded land,-26.875,0.0
VH,non-flooded land,-26.625,0.0
VH,non-flooded land,-26.375,2.000050001250031e-05
VH,non-flooded land,-26.125,2.000050001250031e-05
VH,non-flooded land,-25.875,0.0
VH,non-flooded land,-25.625,8.000200005000125e-05
VH,non-flooded land,-25.375,4.000100002500062e-05
VH,non-flooded land,-25.125,0.00012000300007500188
VH,non-flooded land,-24.875,0.00022000550013750344
VH,non-flooded land,-24.625,0.00024000600015000375
VH,non-flooded land,-24.375,0.000320008000200005
VH,non-flooded land,-24.125,0.00038000950023750593
VH,non-flooded land,-23.875,0.0004600115002875072
VH,non-flooded land,-23.625,0.0006800170004250106
VH,non-flooded land,-23.375,0.0009800245006125153
VH,non-flooded land,-23.125,0.0007800195004875122
VH,non-flooded land,-22.875,0.0014400360009000225
VH,non-flooded land,-22.625,0.0012400310007750193
VH,non-flooded land,-22.375,0.0015000375009375235
VH,non-flooded land,-22.125,0.0020200505012625317
VH,non-flooded land,-21.875,0.0019600490012250307
VH,non-flooded land,-21.625,0.002380059501487537
VH,non-flooded land,-21.375,0.0022000550013750344
VH,non-flooded land,-21.125,0.002680067001675042
VH,non-flooded land,-20.875,0.0027400685017125426
VH,non-flooded land,-20.625,0.0031000775019375485
VH,non-flooded land,-20.375,0.0034200855021375536
VH,non-flooded land,-20.125,0.00322008050201255
VH,non-flooded land,-19.875,0.0033600840021000525
VH,non-flooded land,-19.625,0.0036200905022625565
VH,non-flooded land,-19.375,0.0036000900022500563
VH,non-flooded land,-19.125,0.003960099002475062
VH,non-flooded land,-18.875,0.004120103002575064
VH,non-flooded land,-18.625,0.0036600915022875573
VH,non-flooded land,-18.375,0.00384009600240006
VH,non-flooded land,-18.125,0.004820120503012575
VH,non-flooded land,-17.875,0.005340133503337584
VH,non-flooded land,-17.625,0.010800270006750169
VH,non-flooded land,-17.375,0.011960299007475186
VH,non-flooded land,-17.125,0.013280332008300208
VH,non-flooded land,-16.875,0.014400360009000225
VH,non-flooded land,-16.625,0.01468036700917523
VH,non-flooded land,-16.375,0.01730043251081277
VH,non-flooded land,-16.125,0.01860046501162529
VH,non-flooded land,-15.875,0.019860496512412812
VH,non-flooded land,-15.625,0.024200605015125377
VH,non-flooded land,-15.375,0.027120678016950422
VH,non-flooded land,-15.125,0.032500812520313005
VH,non-flooded land,-14.875,0.03626090652266307
VH,non-flooded land,-14.625,0.045141128528213205
VH,non-flooded land,-14.375,0.053941348533713344
VH,non-flooded land,-14.125,0.06950173754343858
VH,non-flooded land,-13.875,0.0836620915522888
VH,non-flooded land,-13.625,0.10590264756618915
VH,non-flooded land,-13.375,0.128763219080477
VH,non-flooded land,-13.125,0.15754393859846497
VH,non-flooded land,-12.875,0.1853446336158404
VH,non-flooded land,-12.625,0.21798544963624092
VH,non-flooded land,-12.375,0.2500062501562539
VH,non-flooded land,-12.125,0.26978674466861674
VH,non-flooded land,-11.875,0.2823470586764669
VH,non-flooded land,-11.625,0.28418710467761693
VH,non-flooded land,-11.375,0.27264681617040426
VH,non-flooded land,-11.125,0.25058626465661643
VH,non-flooded land,-10.875,0.22598564964124104
VH,non-flooded land,-10.625,0.19080477011925298
VH,non-flooded land,-10.375,0.15802395059876498
VH,non-flooded land,-10.125,0.12128303207580189
VH,non-flooded land,-9.875,0.09466236655916398
VH,non-flooded land,-9.625,0.06868171704292607
VH,non-flooded land,-9.375,0.04876121903047576
VH,non-flooded land,-9.125,0.03370084252106303
VH,non-flooded land,-8.875,0.02246056151403785
VH,non-flooded land,-8.625,0.01644041101027526
VH,non-flooded land,-8.375,0.011120278006950174
VH,non-flooded land,-8.125,0.008100202505062626
VH,non-flooded land,-7.875,0.006000150003750094
VH,non-flooded land,-7.625,0.004380109502737569
VH,non-flooded land,-7.375,0.00320008000200005
VH,non-flooded land,-7.125,0.0022800570014250357
VH,non-flooded land,-6.875,0.002000050001250031
VH,non-flooded land,-6.625,0.002060051501287532
VH,non-flooded land,-6.375,0.0014200355008875223
VH,non-flooded land,-6.125,0.0013600340008500212
VH,non-flooded land,-5.875,0.0011800295007375185
VH,non-flooded land,-5.625,0.0008600215005375134
VH,non-flooded land,-5.375,0.0008800220005500138
VH,non-flooded land,-5.125,0.0007000175004375109
VH,non-flooded land,-4.875,0.0006800170004250106
VH,non-flooded land,-4.625,0.0007400185004625115
VH,non-flooded land,-4.375,0.0004400110002750069
VH,non-flooded land,-4.125,0.00042001050026250656
VH,non-flooded land,-3.875,0.00042001050026250656
VH,non-flooded land,-3.625,0.00030000750018750467
VH,non-flooded land,-3.375,0.000320008000200005
VH,non-flooded land,-3.125,0.0003400085002125053
VH,non-flooded land,-2.875,0.00030000750018750467
VH,non-flooded land,-2.625,0.00024000600015000375
VH,non-flooded land,-2.375,0.0001800045001125028
VH,non-flooded land,-2.125,0.0001600040001000025
VH,non-flooded land,-1.875,0.00014000350008750218
VH,non-flooded land,-1.625,0.0001800045001125028
VH,non-flooded land,-1.375,0.00010000250006250156
VH,non-flooded land,-1.125,8.000200005000125e-05
VH,non-flooded land,-0.875,0.00020000500012500312
VH,non-flooded land,-0.625,0.00014000350008750218
VH,non-flooded land,-0.375,0.0001800045001125028
VH,non-flooded land,-0.125,0.00010000250006250156
VH,non-flooded land,0.125,8.000200005000125e-05
VH,non-flooded land,0.375,0.0001600040001000025
VH,non-flooded land,0.625,6.000150003750094e-05
VH,non-flooded land,0.875,8.000200005000125e-05
VH,non-flooded land,1.125,4.000100002500062e-05
VH,non-flooded land,1.375,4.000100002500062e-05
VH,non-flooded land,1.625,6.000150003750094e-05
VH,non-flooded land,1.875,0.00012000300007500188
VH,non-flooded land,2.125,4.000100002500062e-05
VH,non-flooded land,2.375,0.00010000250006250156
VH,non-flooded land,2.625,4.000100002500062e-05
VH,non-flooded land,2.875,2.000050001250031e-05
VH,non-flooded land,3.125,6.000150003750094e-05
VH,non-flooded land,3.375,0.0
VH,non-flooded land,3.625,0.0
VH,non-flooded land,3.875,0.0
VH,non-flooded land,4.125,2.000050001250031e-05
VH,non-flooded land,4.375,4.000100002500062e-05
VH,non-flooded land,4.625,2.000050001250031e-05
VH,non-flooded land,4.875,4.000100002500062e-05
VH,non-flooded land,5.125,0.0
VH,non-flooded land,5.375,0.0
VH,non-flooded land,5.625,0.0
VH,non-flooded land,5.875,2.000050001250031e-05
VH,non-flooded land,6.125,2.000050001250031e-05
VH,non-flooded land,6.375,2.000050001250031e-05
VH,non-flooded land,6.625,0.0
VH,non-flooded land,6.875,0.0
VH,non-flooded land,7.125,0.0
VH,non-flooded land,7.375,0.0
VH,non-flooded land,7.625,0.0
VH,non-flooded land,7.875,0.0
VH,non-flooded land,8.125,0.0
VH,non-flooded land,8.375,4.000100002500062e-05
VH,non-flooded land,8.625,0.0
VH,non-flooded land,8.875,0.0
VH,non-flooded land,9.125,0.0
VH,non-flooded land,9.375,0.0
VH,non-flooded land,9.625,0.0
VH,non-flooded land,9.875,0.0
VV-VH,permanent water,-34.875,0.0
VV-VH,permanent water,-34.625,0.0
VV-VH,permanent water,-34.375,0.0
VV-VH,permanent water,-34.125,0.0
VV-VH,permanent water,-33.875,0.0
VV-VH,permanent water,-33.625,0.0
VV-VH,permanent water,-33.375,0.0
VV-VH,permanent water,-33.125,0.0
VV-VH,permanent water,-32.875,0.0
VV-VH,permanent water,-32.625,0.0
VV-VH,permanent water,-32.375,0.0
VV-VH,permanent water,-32.125,0.0
VV-VH,permanent water,-31.875,0.0
VV-VH,permanent water,-31.625,0.0
VV-VH,permanent water,-31.375,0.0
VV-VH,permanent water,-31.125,0.0
VV-VH,permanent water,-30.875,0.0
VV-VH,permanent water,-30.625,0.0
VV-VH,permanent water,-30.375,0.0
VV-VH,permanent water,-30.125,0.0
VV-VH,permanent water,-29.875,0.0
VV-VH,permanent water,-29.625,0.0
VV-VH,permanent water,-29.375,0.0
VV-VH,permanent water,-29.125,0.0
VV-VH,permanent water,-28.875,0.0
VV-VH,permanent water,-28.625,0.0
VV-VH,permanent water,-28.375,0.0
VV-VH,permanent water,-28.125,0.0
VV-VH,permanent water,-27.875,0.0
VV-VH,permanent water,-27.625,0.0
VV-VH,permanent water,-27.375,0.0
VV-VH,permanent water,-27.125,0.0
VV-VH,permanent water,-26.875,0.0
VV-VH,permanent water,-26.625,0.0
VV-VH,permanent water,-26.375,0.0
VV-VH,permanent water,-26.125,0.0
VV-VH,permanent water,-25.875,0.0
VV-VH,permanent water,-25.625,0.0
VV-VH,permanent water,-25.375,0.0
VV-VH,permanent water,-25.125,0.0
VV-VH,permanent water,-24.875,0.0
VV-VH,permanent water,-24.625,0.0
VV-VH,permanent water,-24.375,0.0
VV-VH,permanent water,-24.125,0.0
VV-VH,permanent water,-23.875,0.0
VV-VH,permanent water,-23.625,0.0
VV-VH,permanent water,-23.375,0.0
VV-VH,permanent water,-23.125,0.0
VV-VH,permanent water,-22.875,0.0
VV-VH,permanent water,-22.625,0.0
VV-VH,permanent water,-22.375,0.0
VV-VH,permanent water,-22.125,0.0
VV-VH,permanent water,-21.875,0.0
VV-VH,permanent water,-21.625,0.0
VV-VH,permanent water,-21.375,0.0
VV-VH,permanent water,-21.125,0.0
VV-VH,permanent water,-20.875,0.0
VV-VH,permanent water,-20.625,0.0
VV-VH,permanent water,-20.375,0.0
VV-VH,permanent water,-20.125,0.0
VV-VH,permanent water,-19.875,0.0
VV-VH,permanent water,-19.625,0.0
VV-VH,permanent water,-19.375,0.0
VV-VH,permanent water,-19.125,0.0
VV-VH,permanent water,-18.875,0.0
VV-VH,permanent water,-18.625,0.0
VV-VH,permanent water,-18.375,0.0
VV-VH,permanent water,-18.125,0.0
VV-VH,permanent water,-17.875,0.0
VV-VH,permanent water,-17.625,0.0
VV-VH,permanent water,-17.375,0.0
VV-VH,permanent water,-17.125,0.0
VV-VH,permanent water,-16.875,0.0
VV-VH,permanent water,-16.625,0.0
VV-VH,permanent water,-16.375,0.0
VV-VH,permanent water,-16.125,0.0
VV-VH,permanent water,-15.875,0.0
VV-VH,permanent water,-15.625,0.0
VV-VH,permanent water,-15.375,0.0
VV-VH,permanent water,-15.125,0.0
VV-VH,permanent water,-14.875,0.0
VV-VH,permanent water,-14.625,0.0
VV-VH,permanent water,-14.375,0.0
VV-VH,permanent water,-14.125,0.0
VV-VH,permanent water,-13.875,0.0
VV-VH,permanent water,-13.625,0.0
VV-VH,permanent water,-13.375,0.0
VV-VH,permanent water,-13.125,0.0
VV-VH,permanent water,-12.875,0.0
VV-VH,permanent water,-12.625,0.0
VV-VH,permanent water,-12.375,0.0
VV-VH,permanent water,-12.125,0.0
VV-VH,permanent water,-11.875,0.0
VV-VH,permanent water,-11.625,0.0
VV-VH,permanent water,-11.375,0.0
VV-VH,permanent water,-11.125,0.0
VV-VH,permanent water,-10.875,0.0
VV-VH,permanent water,-10.625,0.0
VV-VH,permanent water,-10.375,0.0
VV-VH,permanent water,-10.125,0.0
VV-VH,permanent water,-9.875,0.0
VV-VH,permanent water,-9.625,0.0
VV-VH,permanent water,-9.375,0.0
VV-VH,permanent water,-9.125,0.0
VV-VH,permanent water,-8.875,0.0
VV-VH,permanent water,-8.625,0.0
VV-VH,permanent water,-8.375,0.0
VV-VH,permanent water,-8.125,0.0
VV-VH,permanent water,-7.875,0.0
VV-VH,permanent water,-7.625,0.0
VV-VH,permanent water,-7.375,0.0
VV-VH,permanent water,-7.125,0.0
VV-VH,permanent water,-6.875,0.0
VV-VH,permanent water,-6.625,0.0
VV-VH,permanent water,-6.375,0.0
VV-VH,permanent water,-6.125,0.0
VV-VH,permanent water,-5.875,0.0
VV-VH,permanent water,-5.625,0.0
VV-VH,permanent water,-5.375,0.0
VV-VH,permanent water,-5.125,0.0
VV-VH,permanent water,-4.875,0.0
VV-VH,permanent water,-4.625,0.0
VV-VH,permanent water,-4.375,0.0
VV-VH,permanent water,-4.125,0.0
VV-VH,permanent water,-3.875,0.00016227509685794845
VV-VH,permanent water,-3.625,0.00020284387107243556
VV-VH,permanent water,-3.375,0.0003042658066086533
VV-VH,permanent water,-3.125,0.0006896691616462808
VV-VH,permanent water,-2.875,0.0010142193553621776
VV-VH,permanent water,-2.625,0.002048723097831599
VV-VH,permanent water,-2.375,0.0036106209050893526
VV-VH,permanent water,-2.125,0.005862187873993388
VV-VH,permanent water,-1.875,0.009006267875616139
VV-VH,permanent water,-1.625,0.013103714071279336
VV-VH,permanent water,-1.375,0.017302582202478753
VV-VH,permanent water,-1.125,0.024462970851335728
VV-VH,permanent water,-0.875,0.03156250633887097
VV-VH,permanent water,-0.625,0.04044706789184365
VV-VH,permanent water,-0.375,0.04947362015456703
VV-VH,permanent water,-0.125,0.055193817318809714
VV-VH,permanent water,0.125,0.06373354429095925
VV-VH,permanent water,0.375,0.07401772855433172
VV-VH,permanent water,0.625,0.07862228442767602
VV-VH,permanent water,0.875,0.08543783849570985
VV-VH,permanent water,1.125,0.08959613785269478
VV-VH,permanent water,1.375,0.09560031643643888
VV-VH,permanent water,1.625,0.10158421063307572
VV-VH,permanent water,1.875,0.10547881295766648
VV-VH,permanent water,2.125,0.10959654354043692
VV-VH,permanent water,2.375,0.11734517941540397
VV-VH,permanent water,2.625,0.12144262561106717
VV-VH,permanent water,2.875,0.13192965374551208
VV-VH,permanent water,3.125,0.13760928213554027
VV-VH,permanent water,3.375,0.14026653684658918
VV-VH,permanent water,3.625,0.15199091259457595
VV-VH,permanent water,3.875,0.15450617659587415
VV-VH,permanent water,4.125,0.1584413476946794
VV-VH,permanent water,4.375,0.1631878942777744
VV-VH,permanent water,4.625,0.1677113126026897
VV-VH,permanent water,4.875,0.16531775492403497
VV-VH,permanent water,5.125,0.15880646666260978
VV-VH,permanent water,5.375,0.15414105762794378
VV-VH,permanent water,5.625,0.14720379723726648
VV-VH,permanent water,5.875,0.13341041400434087
VV-VH,permanent water,6.125,0.12572263129069555
VV-VH,permanent water,6.375,0.11014422199233251
VV-VH,permanent water,6.625,0.09649282946915759
VV-VH,permanent water,6.875,0.08160408933244082
VV-VH,permanent water,7.125,0.06835838455141077
VV-VH,permanent water,7.375,0.05856102557861214
VV-VH,permanent water,7.625,0.0448487798941155
VV-VH,permanent water,7.875,0.03663360311568186
VV-VH,permanent water,8.125,0.02819529807906854
VV-VH,permanent water,8.375,0.023083632528043165
VV-VH,permanent water,8.625,0.017708269944623625
VV-VH,permanent water,8.875,0.01409764903953427
VV-VH,permanent water,9.125,0.011176697296091198
VV-VH,permanent water,9.375,0.00947280877908274
VV-VH,permanent water,9.625,0.0064098663258889636
VV-VH,permanent water,9.875,0.006065031745065823
VV-VH,flood (change detection),-34.875,0.0
VV-VH,flood (change detection),-34.625,0.0
VV-VH,flood (change detection),-34.375,0.0
VV-VH,flood (change detection),-34.125,0.0
VV-VH,flood (change detection),-33.875,0.0
VV-VH,flood (change detection),-33.625,0.0
VV-VH,flood (change detection),-33.375,0.0
VV-VH,flood (change detection),-33.125,0.0
VV-VH,flood (change detection),-32.875,0.0
VV-VH,flood (change detection),-32.625,0.0
VV-VH,flood (change detection),-32.375,0.0
VV-VH,flood (change detection),-32.125,0.0
VV-VH,flood (change detection),-31.875,0.0
VV-VH,flood (change detection),-31.625,0.0
VV-VH,flood (change detection),-31.375,0.0
VV-VH,flood (change detection),-31.125,0.0
VV-VH,flood (change detection),-30.875,0.0
VV-VH,flood (change detection),-30.625,0.0
VV-VH,flood (change detection),-30.375,0.0
VV-VH,flood (change detection),-30.125,0.0
VV-VH,flood (change detection),-29.875,0.0
VV-VH,flood (change detection),-29.625,0.0
VV-VH,flood (change detection),-29.375,0.0
VV-VH,flood (change detection),-29.125,0.0
VV-VH,flood (change detection),-28.875,0.0
VV-VH,flood (change detection),-28.625,0.0
VV-VH,flood (change detection),-28.375,0.0
VV-VH,flood (change detection),-28.125,0.0
VV-VH,flood (change detection),-27.875,0.0
VV-VH,flood (change detection),-27.625,0.0
VV-VH,flood (change detection),-27.375,0.0
VV-VH,flood (change detection),-27.125,0.0
VV-VH,flood (change detection),-26.875,0.0
VV-VH,flood (change detection),-26.625,0.0
VV-VH,flood (change detection),-26.375,0.0
VV-VH,flood (change detection),-26.125,0.0
VV-VH,flood (change detection),-25.875,0.0
VV-VH,flood (change detection),-25.625,0.0
VV-VH,flood (change detection),-25.375,0.0
VV-VH,flood (change detection),-25.125,0.0
VV-VH,flood (change detection),-24.875,0.0
VV-VH,flood (change detection),-24.625,0.0
VV-VH,flood (change detection),-24.375,0.0
VV-VH,flood (change detection),-24.125,0.0
VV-VH,flood (change detection),-23.875,0.0
VV-VH,flood (change detection),-23.625,0.0
VV-VH,flood (change detection),-23.375,0.0
VV-VH,flood (change detection),-23.125,0.0
VV-VH,flood (change detection),-22.875,0.0
VV-VH,flood (change detection),-22.625,0.0
VV-VH,flood (change detection),-22.375,0.0
VV-VH,flood (change detection),-22.125,0.0
VV-VH,flood (change detection),-21.875,0.0
VV-VH,flood (change detection),-21.625,0.0
VV-VH,flood (change detection),-21.375,0.0
VV-VH,flood (change detection),-21.125,0.0
VV-VH,flood (change detection),-20.875,0.0
VV-VH,flood (change detection),-20.625,0.0
VV-VH,flood (change detection),-20.375,0.0
VV-VH,flood (change detection),-20.125,0.0
VV-VH,flood (change detection),-19.875,0.0
VV-VH,flood (change detection),-19.625,0.0
VV-VH,flood (change detection),-19.375,0.0
VV-VH,flood (change detection),-19.125,0.0
VV-VH,flood (change detection),-18.875,0.0
VV-VH,flood (change detection),-18.625,0.0
VV-VH,flood (change detection),-18.375,0.0
VV-VH,flood (change detection),-18.125,0.0
VV-VH,flood (change detection),-17.875,0.0
VV-VH,flood (change detection),-17.625,0.0
VV-VH,flood (change detection),-17.375,0.0
VV-VH,flood (change detection),-17.125,0.0
VV-VH,flood (change detection),-16.875,0.0
VV-VH,flood (change detection),-16.625,0.0
VV-VH,flood (change detection),-16.375,0.0
VV-VH,flood (change detection),-16.125,0.0
VV-VH,flood (change detection),-15.875,0.0
VV-VH,flood (change detection),-15.625,0.0
VV-VH,flood (change detection),-15.375,0.0
VV-VH,flood (change detection),-15.125,0.0
VV-VH,flood (change detection),-14.875,0.0
VV-VH,flood (change detection),-14.625,0.0
VV-VH,flood (change detection),-14.375,0.0
VV-VH,flood (change detection),-14.125,0.0
VV-VH,flood (change detection),-13.875,0.0
VV-VH,flood (change detection),-13.625,0.0
VV-VH,flood (change detection),-13.375,0.0
VV-VH,flood (change detection),-13.125,0.0
VV-VH,flood (change detection),-12.875,0.0
VV-VH,flood (change detection),-12.625,0.0
VV-VH,flood (change detection),-12.375,0.0
VV-VH,flood (change detection),-12.125,0.0
VV-VH,flood (change detection),-11.875,0.0
