feature,cls,db,density
VH,permanent water,-2.375,0.0
VH,permanent water,-2.125,0.0
VH,permanent water,-1.875,0.0
VH,permanent water,-1.625,0.0
VH,permanent water,-1.375,0.0
VH,permanent water,-1.125,0.0
VH,permanent water,-0.875,0.0
VH,permanent water,-0.625,0.0
VH,permanent water,-0.375,0.0
VH,permanent water,-0.125,0.0
VH,permanent water,0.125,0.0
VH,permanent water,0.375,0.0
VH,permanent water,0.625,0.0
VH,permanent water,0.875,0.0
VH,permanent water,1.125,0.0
VH,permanent water,1.375,0.0
VH,permanent water,1.625,0.0
VH,permanent water,1.875,0.0
VH,permanent water,2.125,0.0
VH,permanent water,2.375,0.0
VH,permanent water,2.625,0.0
VH,permanent water,2.875,0.0
VH,permanent water,3.125,0.0
VH,permanent water,3.375,0.0
VH,permanent water,3.625,0.0
VH,permanent water,3.875,0.0
VH,permanent water,4.125,0.0
VH,permanent water,4.375,0.0
VH,permanent water,4.625,0.0
VH,permanent water,4.875,0.0
VH,permanent water,5.125,0.0
VH,permanent water,5.375,0.0
VH,permanent water,5.625,0.0
VH,permanent water,5.875,0.0
VH,permanent water,6.125,0.0
VH,permanent water,6.375,0.0
VH,permanent water,6.625,0.0
VH,permanent water,6.875,0.0
VH,permanent water,7.125,0.0
VH,permanent water,7.375,0.0
VH,permanent water,7.625,0.0
VH,permanent water,7.875,0.0
VH,permanent water,8.125,0.0
VH,permanent water,8.375,0.0
VH,permanent water,8.625,0.0
VH,permanent water,8.875,0.0
VH,permanent water,9.125,0.0
VH,permanent water,9.375,0.0
VH,permanent water,9.625,0.0
VH,permanent water,9.875,0.0
VH,flood (change detection),-34.875,0.0
VH,flood (change detection),-34.625,0.0
VH,flood (change detection),-34.375,0.0
VH,flood (change detection),-34.125,0.0
VH,flood (change detection),-33.875,0.0
VH,flood (change detection),-33.625,0.0
VH,flood (change detection),-33.375,0.0
VH,flood (change detection),-33.125,0.0
VH,flood (change detection),-32.875,0.0
VH,flood (change detection),-32.625,0.0
VH,flood (change detection),-32.375,0.0
VH,flood (change detection),-32.125,0.0
VH,flood (change detection),-31.875,0.0
VH,flood (change detection),-31.625,0.0
VH,flood (change detection),-31.375,0.0
VH,flood (change detection),-31.125,0.0
VH,flood (change detection),-30.875,0.0
VH,flood (change detection),-30.625,0.0
VH,flood (change detection),-30.375,0.0
VH,flood (change detection),-30.125,0.0
VH,flood (change detection),-29.875,0.0
VH,flood (change detection),-29.625,0.0
VH,flood (change detection),-29.375,0.0
VH,flood (change detection),-29.125,0.0
VH,flood (change detection),-28.875,0.0
VH,flood (change detection),-28.625,0.0
VH,flood (change detection),-28.375,0.0
VH,flood (change detection),-28.125,0.0
VH,flood (change detection),-27.875,0.0
VH,flood (change detection),-27.625,0.0
VH,flood (change detection),-27.375,0.0
VH,flood (change detection),-27.125,0.0
VH,flood (change detection),-26.875,0.0
VH,flood (change detection),-26.625,0.0
VH,flood (change detection),-26.375,2.4410337778049005e-05
VH,flood (change detection),-26.125,4.882067555609801e-05
VH,flood (change detection),-25.875,0.00014646202666829402
VH,flood (change detection),-25.625,0.00031733439111463705
VH,flood (change detection),-25.375,0.0006590791200073231
VH,flood (change detection),-25.125,0.0012693375644585482
VH,flood (change detection),-24.875,0.0026119061422512435
VH,flood (change detection),-24.625,0.004955298568943948
VH,flood (change detection),-24.375,0.0073231013334147015
VH,flood (change detection),-24.125,0.012058706862356208
VH,flood (change detection),-23.875,0.019699142586885546
VH,flood (change detection),-23.625,0.03007353614255637
VH,flood (change detection),-23.375,0.04525676624050285
VH,flood (change detection),-23.125,0.06314954383181277
VH,flood (change detection),-22.875,0.08175022121868611
VH,flood (change detection),-22.625,0.10081469502334238
VH,flood (change detection),-22.375,0.12300369206358892
VH,flood (change detection),-22.125,0.145461202819394
VH,flood (change detection),-21.875,0.1582522198150917
VH,flood (change detection),-21.625,0.16952979586855033
VH,flood (change detection),-21.375,0.18449333292649436
VH,flood (change detection),-21.125,0.18239404387758215
VH,flood (change detection),-20.875,0.18149086137979434
VH,flood (change detection),-20.625,0.1701644646507796
VH,flood (change detection),-20.375,0.16271931162847467
VH,flood (change detection),-20.125,0.15454184847282823
VH,flood (change detection),-19.875,0.1444115582949379
VH,flood (change detection),-19.625,0.1388704116193208
VH,flood (change detection),-19.375,0.13491593689927683
VH,flood (change detection),-19.125,0.13164495163701828
VH,flood (change detection),-18.875,0.1187562932902084
VH,flood (change detection),-18.625,0.1124340158056937
VH,flood (change detection),-18.375,0.11016385439233516
VH,flood (change detection),-18.125,0.1005217709700058
VH,flood (change detection),-17.875,0.09502944496994477
VH,flood (change detection),-17.625,0.08890245018765447
VH,flood (change detection),-17.375,0.08150611784090563
VH,flood (change detection),-17.125,0.0721325481341348
VH,flood (change detection),-16.875,0.06944741097854941
VH,flood (change detection),-16.625,0.06334482653403717
VH,flood (change detection),-16.375,0.05660757330729564
VH,flood (change detection),-16.125,0.049504165013883376
VH,flood (change detection),-15.875,0.0441338907027126
VH,flood (change detection),-15.625,0.040032953956000365
VH,flood (change detection),-15.375,0.036346992951514966
VH,flood (change detection),-15.125,0.03456503829371739
VH,flood (change detection),-14.875,0.03310041802703445
VH,flood (change detection),-14.625,0.02892625026698807
VH,flood (change detection),-14.375,0.028511274524761238
VH,flood (change detection),-14.125,0.0257040856802856
VH,flood (change detection),-13.875,0.02428828608915876
VH,flood (change detection),-13.625,0.022140176364690446
VH,flood (change detection),-13.375,0.019674732249107495
VH,flood (change detection),-13.125,0.01686754340463186
VH,flood (change detection),-12.875,0.014353278613492814
VH,flood (change detection),-12.625,0.013157172062368412
VH,flood (change detection),-12.375,0.010472034906783022
VH,flood (change detection),-12.125,0.007884539102309828
VH,flood (change detection),-11.875,0.006834894577853721
VH,flood (change detection),-11.625,0.0052482226222805356
VH,flood (change detection),-11.375,0.0035394989778171054
VH,flood (change detection),-11.125,0.0030024715467000273
VH,flood (change detection),-10.875,0.002050468373356116
VH,flood (change detection),-10.625,0.0017575443200195282
VH,flood (change detection),-10.375,0.0014157995911268423
VH,flood (change detection),-10.125,0.0010984652000122052
VH,flood (change detection),-9.875,0.001025234186678058
VH,flood (change detection),-9.625,0.0008299514844536661
VH,flood (change detection),-9.375,0.0006346687822292741
VH,flood (change detection),-9.125,0.000537027431117078
VH,flood (change detection),-8.875,0.000268513715558539
VH,flood (change detection),-8.625,0.000268513715558539
VH,flood (change detection),-8.375,0.00021969304000244103
VH,flood (change detection),-8.125,7.323101333414701e-05
VH,flood (change detection),-7.875,0.0
VH,flood (change detection),-7.625,7.323101333414701e-05
VH,flood (change detection),-7.375,0.00012205168889024502
VH,flood (change detection),-7.125,2.4410337778049005e-05
VH,flood (change detection),-6.875,7.323101333414701e-05
VH,flood (change detection),-6.625,0.0
VH,flood (change detection),-6.375,2.4410337778049005e-05
VH,flood (change detection),-6.125,0.0
VH,flood (change detection),-5.875,0.0
VH,flood (change detection),-5.625,0.0
VH,flood (change detection),-5.375,2.4410337778049005e-05
VH,flood (change detection),-5.125,0.0
VH,flood (change detection),-4.875,0.0
VH,flood (change detection),-4.625,0.0
VH,flood (change detection),-4.375,0.0
VH,flood (change detection),-4.125,0.0
VH,flood (change detection),-3.875,0.0
VH,flood (change detection),-3.625,0.0
VH,flood (change detection),-3.375,0.0
VH,flood (change detection),-3.125,0.0
VH,flood (change detection),-2.875,0.0
VH,flood (change detection),-2.625,0.0
VH,flood (change detection),-2.375,0.0
VH,flood (change detection),-2.125,0.0
VH,flood (change detection),-1.875,4.882067555609801e-05
VH,flood (change detection),-1.625,2.4410337778049005e-05
VH,flood (change detection),-1.375,0.0
VH,flood (change detection),-1.125,0.0
VH,flood (change detection),-0.875,0.0
VH,flood (change detection),-0.625,0.0
VH,flood (change detection),-0.375,0.0
VH,flood (change detection),-0.125,0.0
VH,flood (change detection),0.125,0.0
VH,flood (change detection),0.375,0.0
VH,flood (change detection),0.625,0.0
VH,flood (change detection),0.875,0.0
VH,flood (change detection),1.125,0.0
VH,flood (change detection),1.375,0.0
VH,flood (change detection),1.625,0.0
VH,flood (change detection),1.875,2.4410337778049005e-05
VH,flood (change detection),2.125,2.4410337778049005e-05
VH,flood (change detection),2.375,0.0
VH,flood (change detection),2.625,0.0
VH,flood (change detection),2.875,2.4410337778049005e-05
VH,flood (change detection),3.125,0.0
VH,flood (change detection),3.375,0.0
VH,flood (change detection),3.625,2.4410337778049005e-05
VH,flood (change detection),3.875,2.4410337778049005e-05
VH,flood (change detection),4.125,0.0
VH,flood (change detection),4.375,0.0
VH,flood (change detection),4.625,0.0
VH,flood (change detection),4.875,0.0
VH,flood (change detection),5.125,0.0
VH,flood (change detection),5.375,0.0
VH,flood (change detection),5.625,2.4410337778049005e-05
VH,flood (change detection),5.875,0.0
VH,flood (change detection),6.125,0.0
VH,flood (change detection),6.375,0.0
VH,flood (change detection),6.625,0.0
VH,flood (change detection),6.875,0.0
VH,flood (change detection),7.125,4.882067555609801e-05
VH,flood (change detection),7.375,0.0
VH,flood (change detection),7.625,0.0
VH,flood (change detection),7.875,0.0
VH,flood (change detection),8.125,0.0
VH,flood (change detection),8.375,2.4410337778049005e-05
VH,flood (change detection),8.625,0.0
VH,flood (change detection),8.875,0.0
VH,flood (change detection),9.125,0.0
VH,flood (change detection),9.375,0.0
VH,flood (change detection),9.625,0.0
VH,flood (change detection),9.875,0.0
VH,non-flooded land,-34.875,0.0
VH,non-flooded land,-34.625,0.0
VH,non-flooded land,-34.375,0.0
VH,non-flooded land,-34.125,0.0
VH,non-flooded land,-33.875,0.0
VH,non-flooded land,-33.625,0.0
VH,non-flooded land,-33.375,0.0
VH,non-flooded land,-33.125,0.0
VH,non-flooded land,-32.875,0.0
VH,non-flooded land,-32.625,0.0
VH,non-flooded land,-32.375,0.0
VH,non-flooded land,-32.125,0.0
VH,non-flooded land,-31.875,0.0
VH,non-flooded land,-31.625,0.0
VH,non-flooded land,-31.375,0.0
VH,non-flooded land,-31.125,0.0
VH,non-flooded land,-30.875,0.0
VH,non-flooded land,-30.625,0.0
VH,non-flooded land,-30.375,0.0
VH,non-flooded land,-30.125,0.0
VH,non-flooded land,-29.875,0.0
VH,non-flooded land,-29.625,0.0
VH,non-flooded land,-29.375,0.0
VH,non-flooded land,-29.125,0.0
VH,non-flooded land,-28.875,0.0
VH,non-flooded land,-28.625,0.0
VH,non-flooded land,-28.375,0.0
VH,non-flooded land,-28.125,0.0
VH,non-flooded land,-27.875,0.0
VH,non-flooded land,-27.625,0.0
VH,non-flooded land,-27.375,0.0
VH,non-flooded land,-27.125,0.0
VH,non-flooded land,-26.875,0.0
VH,non-flooded land,-26.625,0.0
VH,non-flooded land,-26.375,0.0
VH,non-flooded land,-26.125,0.0
VH,non-flooded land,-25.875,0.0
VH,non-flooded land,-25.625,0.0
VH,non-flooded land,-25.375,0.0
VH,non-flooded land,-25.125,6.000360021601296e-05
VH,non-flooded land,-24.875,8.000480028801728e-05
VH,non-flooded land,-24.625,0.0003000180010800648
VH,non-flooded land,-24.375,0.0003200192011520691
VH,non-flooded land,-24.125,0.0004000240014400864
VH,non-flooded land,-23.875,0.0006600396023761425
VH,non-flooded land,-23.625,0.0011600696041762506
VH,non-flooded land,-23.375,0.0014800888053283197
VH,non-flooded land,-23.125,0.002000120007200432
VH,non-flooded land,-22.875,0.003060183611016661
VH,non-flooded land,-22.625,0.003560213612816769
VH,non-flooded land,-22.375,0.0037602256135368124
VH,non-flooded land,-22.125,0.004100246014760885
VH,non-flooded land,-21.875,0.003920235214112847
VH,non-flooded land,-21.625,0.004280256815408925
VH,non-flooded land,-21.375,0.0043802628157689465
VH,non-flooded land,-21.125,0.004000240014400864
VH,non-flooded land,-20.875,0.0036402184131047862
VH,non-flooded land,-20.625,0.0037202232133928034
VH,non-flooded land,-20.375,0.004040242414544873
VH,non-flooded land,-20.125,0.004000240014400864
VH,non-flooded land,-19.875,0.004160249614976899
VH,non-flooded land,-19.625,0.003960237614256856
VH,non-flooded land,-19.375,0.003920235214112847
VH,non-flooded land,-19.125,0.004520271216272976
VH,non-flooded land,-18.875,0.00500030001800108
VH,non-flooded land,-18.625,0.005840350421025262
VH,non-flooded land,-18.375,0.00662039722383343
VH,non-flooded land,-18.125,0.00736044162649759
VH,non-flooded land,-17.875,0.007900474028441707
VH,non-flooded land,-17.625,0.009180550833049982
VH,non-flooded land,-17.375,0.01176070564233854
VH,non-flooded land,-17.125,0.013480808848530913
VH,non-flooded land,-16.875,0.0152809168550113
VH,non-flooded land,-16.625,0.017481048862931777
VH,non-flooded land,-16.375,0.021381282876972618
VH,non-flooded land,-16.125,0.02560153609216553
VH,non-flooded land,-15.875,0.03222193331599896
VH,non-flooded land,-15.625,0.039622377342640555
VH,non-flooded land,-15.375,0.0514030841850511
VH,non-flooded land,-15.125,0.06144368662119727
VH,non-flooded land,-14.875,0.0773046382782967
VH,non-flooded land,-14.625,0.09428565713942837
VH,non-flooded land,-14.375,0.11354681280876852
VH,non-flooded land,-14.125,0.13918835130107807
VH,non-flooded land,-13.875,0.16322979378762725
VH,non-flooded land,-13.625,0.18711122667360042
VH,non-flooded land,-13.375,0.21093265595935756
VH,non-flooded land,-13.125,0.23225393523611418
VH,non-flooded land,-12.875,0.24927495649738984
VH,non-flooded land,-12.625,0.2472348340900454
VH,non-flooded land,-12.375,0.24745484729083744
VH,non-flooded land,-12.125,0.23571414284857092
VH,non-flooded land,-11.875,0.2106326379582775
VH,non-flooded land,-11.625,0.19087145228713723
VH,non-flooded land,-11.375,0.16170970258215492
VH,non-flooded land,-11.125,0.138928335700142
VH,non-flooded land,-10.875,0.11488689321359281
VH,non-flooded land,-10.625,0.09330559833590016
VH,non-flooded land,-10.375,0.07800468028081685
VH,non-flooded land,-10.125,0.06146368782126928
VH,non-flooded land,-9.875,0.05088305298317899
VH,non-flooded land,-9.625,0.04300258015480929
VH,non-flooded land,-9.375,0.03506210372622357
VH,non-flooded land,-9.125,0.02940176410584635
VH,non-flooded land,-8.875,0.02566153969238154
VH,non-flooded land,-8.625,0.020721243274596474
VH,non-flooded land,-8.375,0.01874112446746805
VH,non-flooded land,-8.125,0.01560093605616337
VH,non-flooded land,-7.875,0.012580754845290717
VH,non-flooded land,-7.625,0.011960717643058583
VH,non-flooded land,-7.375,0.010040602436146169
VH,non-flooded land,-7.125,0.008780526831609896
VH,non-flooded land,-6.875,0.007520451227073625
VH,non-flooded land,-6.625,0.006100366021961318
VH,non-flooded land,-6.375,0.006120367222033322
VH,non-flooded land,-6.125,0.004940296417785067
VH,non-flooded land,-5.875,0.004240254415264916
VH,non-flooded land,-5.625,0.0039002340140408425
VH,non-flooded land,-5.375,0.003000180010800648
VH,non-flooded land,-5.125,0.0032201932115926957
VH,non-flooded land,-4.875,0.002920175210512631
VH,non-flooded land,-4.625,0.0025401524091445485
VH,non-flooded land,-4.375,0.0020201212072724363
VH,non-flooded land,-4.125,0.001980118807128428
VH,non-flooded land,-3.875,0.0014800888053283197
VH,non-flooded land,-3.625,0.0014800888053283197
VH,non-flooded land,-3.375,0.001500090005400324
VH,non-flooded land,-3.125,0.0011000660039602375
VH,non-flooded land,-2.875,0.0014600876052563154
VH,non-flooded land,-2.625,0.0011400684041042463
VH,non-flooded land,-2.375,0.001320079204752285
VH,non-flooded land,-2.125,0.0008600516030961858
VH,non-flooded land,-1.875,0.0009000540032401944
VH,non-flooded land,-1.625,0.0007000420025201512
VH,non-flooded land,-1.375,0.0007200432025921556
VH,non-flooded land,-1.125,0.000560033602016121
VH,non-flooded land,-0.875,0.0006000360021601296
VH,non-flooded land,-0.625,0.0002800168010080605
VH,non-flooded land,-0.375,0.000500030001800108
VH,non-flooded land,-0.125,0.00034002040122407346
VH,non-flooded land,0.125,0.0005200312018721124
VH,non-flooded land,0.375,0.00044002640158409507
VH,non-flooded land,0.625,0.00038002280136808207
VH,non-flooded land,0.875,0.0004000240014400864
VH,non-flooded land,1.125,0.0003000180010800648
VH,non-flooded land,1.375,0.0002800168010080605
VH,non-flooded land,1.625,0.0002000120007200432
VH,non-flooded land,1.875,0.0002800168010080605
VH,non-flooded land,2.125,0.0003200192011520691
VH,non-flooded land,2.375,0.0002000120007200432
VH,non-flooded land,2.625,0.00016000960057603456
VH,non-flooded land,2.875,0.0002000120007200432
VH,non-flooded land,3.125,0.0001800108006480389
VH,non-flooded land,3.375,0.00016000960057603456
VH,non-flooded land,3.625,0.00016000960057603456
VH,non-flooded land,3.875,4.000240014400864e-05
VH,non-flooded land,4.125,0.00014000840050403025
VH,non-flooded land,4.375,8.000480028801728e-05
VH,non-flooded land,4.625,2.000120007200432e-05
VH,non-flooded land,4.875,0.00014000840050403025
VH,non-flooded land,5.125,0.00012000720043202592
VH,non-flooded land,5.375,0.0001000060003600216
VH,non-flooded land,5.625,0.0001000060003600216
VH,non-flooded land,5.875,0.0001800108006480389
VH,non-flooded land,6.125,0.0001000060003600216
VH,non-flooded land,6.375,4.000240014400864e-05
VH,non-flooded land,6.625,8.000480028801728e-05
VH,non-flooded land,6.875,4.000240014400864e-05
VH,non-flooded land,7.125,2.000120007200432e-05
VH,non-flooded land,7.375,0.0001000060003600216
VH,non-flooded land,7.625,4.000240014400864e-05
VH,non-flooded land,7.875,2.000120007200432e-05
VH,non-flooded land,8.125,6.000360021601296e-05
VH,non-flooded land,8.375,6.000360021601296e-05
VH,non-flooded land,8.625,2.000120007200432e-05
VH,non-flooded land,8.875,0.0
VH,non-flooded land,9.125,0.0
VH,non-flooded land,9.375,4.000240014400864e-05
VH,non-flooded land,9.625,0.0
VH,non-flooded land,9.875,0.0
VV-VH,permanent water,-34.875,0.0
VV-VH,permanent water,-34.625,0.0
VV-VH,permanent water,-34.375,0.0
VV-VH,permanent water,-34.125,0.0
VV-VH,permanent water,-33.875,0.0
VV-VH,permanent water,-33.625,0.0
VV-VH,permanent water,-33.375,0.0
VV-VH,permanent water,-33.125,0.0
VV-VH,permanent water,-32.875,0.0
VV-VH,permanent water,-32.625,0.0
VV-VH,permanent water,-32.375,0.0
VV-VH,permanent water,-32.125,0.0
VV-VH,permanent water,-31.875,0.0
VV-VH,permanent water,-31.625,0.0
VV-VH,permanent water,-31.375,0.0
VV-VH,permanent water,-31.125,0.0
VV-VH,permanent water,-30.875,0.0
VV-VH,permanent water,-30.625,0.0
VV-VH,permanent water,-30.375,0.0
VV-VH,permanent water,-30.125,0.0
VV-VH,permanent water,-29.875,0.0
VV-VH,permanent water,-29.625,0.0
VV-VH,permanent water,-29.375,0.0
VV-VH,permanent water,-29.125,0.0
VV-VH,permanent water,-28.875,0.0
VV-VH,permanent water,-28.625,0.0
VV-VH,permanent water,-28.375,0.0
VV-VH,permanent water,-28.125,0.0
VV-VH,permanent water,-27.875,0.0
VV-VH,permanent water,-27.625,0.0
VV-VH,permanent water,-27.375,0.0
VV-VH,permanent water,-27.125,0.0
VV-VH,permanent water,-26.875,0.0
VV-VH,permanent water,-26.625,0.0
VV-VH,permanent water,-26.375,0.0
VV-VH,permanent water,-26.125,0.0
VV-VH,permanent water,-25.875,0.0
VV-VH,permanent water,-25.625,0.0
VV-VH,permanent water,-25.375,0.0
VV-VH,permanent water,-25.125,0.0
VV-VH,permanent water,-24.875,0.0
VV-VH,permanent water,-24.625,0.0
VV-VH,permanent water,-24.375,0.0
VV-VH,permanent water,-24.125,0.0
VV-VH,permanent water,-23.875,0.0
VV-VH,permanent water,-23.625,0.0
VV-VH,permanent water,-23.375,0.0
VV-VH,permanent water,-23.125,0.0
VV-VH,permanent water,-22.875,0.0
VV-VH,permanent water,-22.625,0.0
VV-VH,permanent water,-22.375,0.0
VV-VH,permanent water,-22.125,0.0
VV-VH,permanent water,-21.875,0.0
VV-VH,permanent water,-21.625,0.0
VV-VH,permanent water,-21.375,0.0
VV-VH,permanent water,-21.125,0.0
VV-VH,permanent water,-20.875,0.0
VV-VH,permanent water,-20.625,0.0
VV-VH,permanent water,-20.375,0.0
VV-VH,permanent water,-20.125,0.0
VV-VH,permanent water,-19.875,0.0
VV-VH,permanent water,-19.625,0.0
VV-VH,permanent water,-19.375,0.0
VV-VH,permanent water,-19.125,0.0
VV-VH,permanent water,-18.875,0.0
VV-VH,permanent water,-18.625,0.0
VV-VH,permanent water,-18.375,0.0
VV-VH,permanent water,-18.125,0.0
VV-VH,permanent water,-17.875,0.0
VV-VH,permanent water,-17.625,0.0
VV-VH,permanent water,-17.375,0.0
VV-VH,permanent water,-17.125,0.0
VV-VH,permanent water,-16.875,0.0
VV-VH,permanent water,-16.625,0.0
VV-VH,permanent water,-16.375,0.0
VV-VH,permanent water,-16.125,0.0
VV-VH,permanent water,-15.875,0.0
VV-VH,permanent water,-15.625,0.0
VV-VH,permanent water,-15.375,0.0
VV-VH,permanent water,-15.125,0.0
VV-VH,permanent water,-14.875,0.0
VV-VH,permanent water,-14.625,0.0
VV-VH,permanent water,-14.375,0.0
VV-VH,permanent water,-14.125,0.0
VV-VH,permanent water,-13.875,0.0
VV-VH,permanent water,-13.625,0.0
VV-VH,permanent water,-13.375,0.0
VV-VH,permanent water,-13.125,0.0
VV-VH,permanent water,-12.875,0.0
VV-VH,permanent water,-12.625,0.0
VV-VH,permanent water,-12.375,0.0
VV-VH,permanent water,-12.125,0.0
VV-VH,permanent water,-11.875,0.0
VV-VH,permanent water,-11.625,0.0
VV-VH,permanent water,-11.375,0.0
VV-VH,permanent water,-11.125,0.0
VV-VH,permanent water,-10.875,0.0
VV-VH,permanent water,-10.625,0.0
VV-VH,permanent water,-10.375,0.0
VV-VH,permanent water,-10.125,0.0
VV-VH,permanent water,-9.875,0.0
VV-VH,permanent water,-9.625,0.0
VV-VH,permanent water,-9.375,0.0
VV-VH,permanent water,-9.125,0.0
VV-VH,permanent water,-8.875,0.0
VV-VH,permanent water,-8.625,0.0
VV-VH,permanent water,-8.375,0.0
VV-VH,permanent water,-8.125,0.0
VV-VH,permanent water,-7.875,0.0
VV-VH,permanent water,-7.625,0.0
VV-VH,permanent water,-7.375,0.0
VV-VH,permanent water,-7.125,0.0
VV-VH,permanent water,-6.875,0.0
VV-VH,permanent water,-6.625,0.0
VV-VH,permanent water,-6.375,0.0
VV-VH,permanent water,-6.125,0.0
VV-VH,permanent water,-5.875,0.0
VV-VH,permanent water,-5.625,0.0
VV-VH,permanent water,-5.375,0.0
VV-VH,permanent water,-5.125,0.0
VV-VH,permanent water,-4.875,0.0
VV-VH,permanent water,-4.625,0.0
VV-VH,permanent water,-4.375,0.0
VV-VH,permanent water,-4.125,0.0
VV-VH,permanent water,-3.875,0.0
VV-VH,permanent water,-3.625,0.0
VV-VH,permanent water,-3.375,0.0
VV-VH,permanent water,-3.125,0.0
VV-VH,permanent water,-2.875,0.0
VV-VH,permanent water,-2.625,0.0
VV-VH,permanent water,-2.375,0.0
VV-VH,permanent water,-2.125,0.0
VV-VH,permanent water,-1.875,0.00011068987464371696
VV-VH,permanent water,-1.625,0.0
VV-VH,permanent water,-1.375,0.00011068987464371696
VV-VH,permanent water,-1.125,0.00022137974928743392
VV-VH,permanent water,-0.875,0.00011068987464371696
VV-VH,permanent water,-0.625,0.00022137974928743392
VV-VH,permanent water,-0.375,0.0005534493732185849
VV-VH,permanent water,-0.125,0.00011068987464371696
VV-VH,permanent water,0.125,0.0012175886210808867
VV-VH,permanent water,0.375,0.0012175886210808867
VV-VH,permanent water,0.625,0.0015496582450120375
VV-VH,permanent water,0.875,0.003431386113955226
VV-VH,permanent water,1.125,0.0049810443589672635
VV-VH,permanent water,1.375,0.00985139884329081
VV-VH,permanent water,1.625,0.014278993829039488
VV-VH,permanent water,1.875,0.021252455931593656
VV-VH,permanent water,2.125,0.031878683897390486
VV-VH,permanent water,2.375,0.03796662700279492
VV-VH,permanent water,2.625,0.05235631070647812
VV-VH,permanent water,2.875,0.07349807676342807
VV-VH,permanent water,3.125,0.09928881755541412
VV-VH,permanent water,3.375,0.12209093173201982
VV-VH,permanent water,3.625,0.15120236876331739
VV-VH,permanent water,3.875,0.18341312228463902
VV-VH,permanent water,4.125,0.20267316047264577
VV-VH,permanent water,4.375,0.22613941389711376
VV-VH,permanent water,4.625,0.24030771785150953
VV-VH,permanent water,4.875,0.24218944572045273
VV-VH,permanent water,5.125,0.25536154080305506
VV-VH,permanent water,5.375,0.25270498381160583
VV-VH,permanent water,5.625,0.24495669258654565
VV-VH,permanent water,5.875,0.2284639012646318
VV-VH,permanent water,6.125,0.21639870492846666
VV-VH,permanent water,6.375,0.18850485651825
VV-VH,permanent water,6.625,0.16404239422198855
VV-VH,permanent water,6.875,0.14367545728754463
VV-VH,permanent water,7.125,0.12474748872346902
VV-VH,permanent water,7.375,0.10393779229045023
VV-VH,permanent water,7.625,0.08456706422779976
VV-VH,permanent water,7.875,0.0619863298004815
VV-VH,permanent water,8.125,0.0495890638403852
VV-VH,permanent water,8.375,0.044275949857486785
VV-VH,permanent water,8.625,0.03630627888313916
VV-VH,permanent water,8.875,0.023466253424468
VV-VH,permanent water,9.125,0.01937072806265047
VV-VH,permanent water,9.375,0.01494313307690179
VV-VH,permanent water,9.625,0.012729335584027451
VV-VH,permanent water,9.875,0.0077482912250601875
VV-VH,flood (change detection),-34.875,0.0
VV-VH,flood (change detection),-34.625,0.0
VV-VH,flood (change detection),-34.375,0.0
VV-VH,flood (change detection),-34.125,0.0
VV-VH,flood (change detection),-33.875,0.0
VV-VH,flood (change detection),-33.625,0.0
VV-VH,flood (change detection),-33.375,0.0
VV-VH,flood (change detection),-33.125,0.0
VV-VH,flood (change detection),-32.875,0.0
VV-VH,flood (change detection),-32.625,0.0
VV-VH,flood (change detection),-32.375,0.0
VV-VH,flood (change detection),-32.125,0.0
VV-VH,flood (change detection),-31.875,0.0
VV-VH,flood (change detection),-31.625,0.0
VV-VH,flood (change detection),-31.375,0.0
VV-VH,flood (change detection),-31.125,0.0
VV-VH,flood (change detection),-30.875,0.0
VV-VH,flood (change detection),-30.625,0.0
VV-VH,flood (change detection),-30.375,0.0
VV-VH,flood (change detection),-30.125,0.0
VV-VH,flood (change detection),-29.875,0.0
VV-VH,flood (change detection),-29.625,0.0
VV-VH,flood (change detection),-29.375,0.0
VV-VH,flood (change detection),-29.125,0.0
VV-VH,flood (change detection),-28.875,0.0
VV-VH,flood (change detection),-28.625,0.0
VV-VH,flood (change detection),-28.375,0.0
VV-VH,flood (change detection),-28.125,0.0
VV-VH,flood (change detection),-27.875,0.0
VV-VH,flood (change detection),-27.625,0.0
VV-VH,flood (change detection),-27.375,0.0
VV-VH,flood (change detection),-27.125,0.0
VV-VH,flood (change detection),-26.875,0.0
VV-VH,flood (change detection),-26.625,0.0
VV-VH,flood (change detection),-26.375,0.0
VV-VH,flood (change detection),-26.125,0.0
VV-VH,flood (change detection),-25.875,0.0
VV-VH,flood (change detection),-25.625,0.0
VV-VH,flood (change detection),-25.375,0.0
VV-VH,flood (change detection),-25.125,0.0
VV-VH,flood (change detection),-24.875,0.0
VV-VH,flood (change detection),-24.625,0.0
VV-VH,flood (change detection),-24.375,0.0
VV-VH,flood (change detection),-24.125,0.0
VV-VH,flood (change detection),-23.875,0.0
VV-VH,flood (change detection),-23.625,0.0
VV-VH,flood (change detection),-23.375,0.0
VV-VH,flood (change detection),-23.125,0.0
VV-VH,flood (change detection),-22.875,0.0
VV-VH,flood (change detection),-22.625,0.0
VV-VH,flood (change detection),-22.375,0.0
VV-VH,flood (change detection),-22.125,0.0
VV-VH,flood (change detection),-21.875,0.0
VV-VH,flood (change detection),-21.625,0.0
VV-VH,flood (change detection),-21.375,0.0
VV-VH,flood (change detection),-21.125,0.0
VV-VH,flood (change detection),-20.875,0.0
VV-VH,flood (change detection),-20.625,0.0
VV-VH,flood (change detection),-20.375,0.0
VV-VH,flood (change detection),-20.125,0.0
